Name,Address,Grades,Latitude,Longitude 
Billy Tse Restaurant,"'240 Commercial St.,Boston,MA,USA'",'A; B; C',42.363856,-71.0514454
O'saraceno,"'284 Hanover St.,Boston,MA,USA'",'A; B; C',42.363983,-71.054559
Bella Vista,"'288 Hanover St.,Boston,MA,USA'",'A; B; C',42.3640379,-71.0544931
Pellinos Ristorante,"'2 Prince St.,Boston,MA,USA'",'A; B; C',42.3640601,-71.0536564
Daily Catch,"'319 Hanover St.,Boston,MA,USA'",'A; B; C',42.364066,-71.053976
Artu,"'6 Prince.,Boston,MA,USA'",'A; B; C',42.3641456,-71.0537493
Bonne Chance Cafe,"'77 Canal St.,Boston,MA,USA'",'A; B; C',42.3641619,-71.059661
Caffe Vittoria,"'290 Hanover St.,Boston,MA,USA'",'A; B; C',42.3641859,-71.054484
Dip It Sweet,"'94 Endicott St.,Boston,MA,USA'",'A; B; C',42.364199,-71.057288
Landmark Pizza @ North Station,"'0 Causeway St.,Boston,MA,USA'",'A; B; C',42.3641993,-71.0633536
Al Dente Ristorante,"'109 Salem St.,Boston,MA,USA'",'A; B; C',42.3642076,-71.0553658
China House,"'331 Hanover St.,Boston,MA,USA'",'A; B; C',42.3642098,-71.0538148
Florentine Caffe,"'333 Hanover St.,Boston,MA,USA'",'A; B; C',42.3642825,-71.0536989
Boston Common Coffee Co.,"'99 Canal St.,Boston,MA,USA'",'A; B; C',42.364341,-71.0598742
Caffe Dello Sport,"'308 Hanover.,Boston,MA,USA'",'A; B; C',42.364349,-71.0542
Boston Beer Works,"'112 Canal.,Boston,MA,USA'",'A; B; C',42.364407,-71.0604379
Nonno's,"'252 Friend St.,Boston,MA,USA'",'A; B; C',42.3644949,-71.0613345
Cosi (Pier B) Air Canada,"'200 Logan Airport Trmnl B.,Boston,MA,USA'",'A; B; C',42.3645818,-71.0195813
Sbarro Restaurant,"'200 Logan Airport Trmnl B.,Boston,MA,USA'",'A; B; C',42.3645818,-71.0195813
La Galleria 33,"'123 Salem St.,Boston,MA,USA'",'A; B; C',42.364662,-71.055359
Metro Subway Inc.,"'203 Portland St.,Boston,MA,USA'",'A; B; C',42.3646763,-71.0619196
Strega,"'379 Hanover St.,Boston,MA,USA'",'A; B; C',42.364954,-71.0530257
Trattoria Di Monica,"'67 Prince.,Boston,MA,USA'",'A; B; C',42.3651597,-71.0550584
Pizzeria Regina,"'11H Thacher St.,Boston,MA,USA'",'A; B; C',42.3655706,-71.057102
Nico Restaurant,"'417 Hanover St.,Boston,MA,USA'",'A; B; C',42.3656557,-71.052669
Boston Beer Works (Pier C),"'300 Logan Airport Trmnl C.,Boston,MA,USA'",'A; B; C',42.3660751,-71.020461
Lucky's Lounge,"'100 Logan Airport Trmnl A.,Boston,MA,USA'",'A; B; C',42.3660751,-71.020461
Theo's Cozy Corner Restaurant,"'162 Salem St.,Boston,MA,USA'",'A; B; C',42.3660936,-71.0550942
Caffe Lil Italy,"'178 Salem St.,Boston,MA,USA'",'A; B; C',42.3665574,-71.0547908
Filippo's,"'283 Causeway St.,Boston,MA,USA'",'A; B; C',42.3668889,-71.0584533
Rocco's Cucina & Bar,"'450 Commercial St.,Boston,MA,USA'",'A; B; C',42.3673305,-71.0533728
Super Stop & Shop,"'60 Everett St.,Boston,MA,USA'",'A; B; C',42.368084,-71.035494
El Rinconcito,"'226 Sumner St.,Boston,MA,USA'",'A; B; C',42.3687394,-71.0390337
Taco Mex,"'65 Maverick Sq.,Boston,MA,USA'",'A; B; C',42.3696603,-71.0386469
Maverick Marketplace,"'154 Maverick St.,Boston,MA,USA'",'A; B; C',42.369914,-71.0379108
La Sultana Bakery,"'40 Maverick Sq.,Boston,MA,USA'",'A; B; C',42.3700726,-71.0391772
Cactus Grill,"'42 Maverick Sq.,Boston,MA,USA'",'A; B; C',42.370153,-71.039199
Embassy Suites Boston (Fs),"'207 Porter St.,Boston,MA,USA'",'A; B; C',42.3701536,-71.0319121
Taxi Pool Cafeteria,"'226 Porter St.,Boston,MA,USA'",'A; B; C',42.3704633,-71.0316092
Harbor Walk Cafe,"'1 Constitution Pz.,Boston,MA,USA'",'A; B; C',42.3706239,-71.0604922
Bunker Hill Community College,"'2 Rutherford Ave.,Boston,MA,USA'",'A; B; C',42.370973,-71.0620028
Sorelle City Square,"'1 Chelsea.,Boston,MA,USA'",'A; B; C',42.3711683,-71.0613888
Dough East Boston,"'20 Maverick St.,Boston,MA,USA'",'A; B; C',42.3716536,-71.0420494
La Abundancia Bakery Corporation,"'59 Meridian St.,Boston,MA,USA'",'A; B; C',42.371769,-71.0387876
Side Street Cafe,"'79 Meridian St.,Boston,MA,USA'",'A; B; C',42.3721844,-71.0387713
Santarpio's Cafe Inc.,"'111 Chelsea St.,Boston,MA,USA'",'A; B; C',42.3726652,-71.0352715
Pier 6 Restaurant,"'1 Eighth St.,Boston,MA,USA'",'A; B; C',42.37332,-71.0502201
Style Cafe,"'197 Eighth St.,Boston,MA,USA'",'A; B; C',42.3734152,-71.0519314
Sorelle,"'65 Main St.,Boston,MA,USA'",'A; B; C',42.373568,-71.0625146
Fig's,"'67 Main St.,Boston,MA,USA'",'A; B; C',42.3735899,-71.0625463
Rosticeria Cancun,"'143 Meridian St.,Boston,MA,USA'",'A; B; C',42.373679,-71.0388268
Tangierino,"'83 Main St.,Boston,MA,USA'",'A; B; C',42.373896,-71.0626871
Mcdonald's,"'178 Border St.,Boston,MA,USA'",'A; B; C',42.374449,-71.0402679
Casa Colombia Rest. Ice Cream & Bakery,"'14 William C Kelly Sq.,Boston,MA,USA'",'A; B; C',42.3746301,-71.0387562
Pollo Campero,"'188 Border St.,Boston,MA,USA'",'A; B; C',42.3748549,-71.0407684
99 Restaurant And Pub,"'29 Austin St.,Boston,MA,USA'",'A; B; C',42.3749116,-71.0670168
El Paisa Ii,"'215 Border St.,Boston,MA,USA'",'A; B; C',42.3755913,-71.0395952
El Penol Restaurant,"'54 Bennington St.,Boston,MA,USA'",'A; B; C',42.375787,-71.037132
Dem & Ted Inc. Pizza Shuttle,"'239 Meridian St.,Boston,MA,USA'",'A; B; C',42.3757958,-71.0391163
Harbor Pacific,"'235 Meridian.,Boston,MA,USA'",'A; B; C',42.3758375,-71.0389029
Papa Gino's,"'19 Austin St.,Boston,MA,USA'",'A; B; C',42.3759097,-71.065471
Pueblo Viejo Pupuseria & Mexican Grill,"'170 Marion St.,Boston,MA,USA'",'A; B; C',42.3760297,-71.0355205
Chow Thai Cafe,"'185 Main.,Boston,MA,USA'",'A; B; C',42.3760344,-71.0646328
Sweet Rice,"'187 Main St.,Boston,MA,USA'",'A; B; C',42.3760366,-71.064704
La Reina,"'80 Bennington St.,Boston,MA,USA'",'A; B; C',42.3760892,-71.0361064
East Boston House Of Pizza,"'271 Meridian St.,Boston,MA,USA'",'A; B; C',42.3762785,-71.0389397
Zume's Coffee House,"'219 Main St.,Boston,MA,USA'",'A; B; C',42.3765225,-71.0654843
Afc Sushi @ Walgreens No. 15390,"'10 School St.,Boston,MA,USA'",'A; B; C',42.376948,-71.0655669
Walgreens,"'10 School St.,Boston,MA,USA'",'A; B; C',42.376948,-71.0655669
Oliveira's Restaurant,"'297 Chelsea St.,Boston,MA,USA'",'A; B; C',42.3769982,-71.0302318
Domino's Pizza (277 Main St. Chasn.),"'277 Main St.,Boston,MA,USA'",'A; B; C',42.3775163,-71.0666607
Kipo's Pizzeria Restaurant,"'106 Bunker Hill St.,Boston,MA,USA'",'A; B; C',42.3776365,-71.0586838
Toni Ann's,"'283 Main St.,Boston,MA,USA'",'A; B; C',42.3776376,-71.0668405
Donut-N-Donuts Inc.,"'1 Sullivan St.,Boston,MA,USA'",'A; B; C',42.3777726,-71.0672792
Rino's Place,"'256 Saratoga.,Boston,MA,USA'",'A; B; C',42.3781831,-71.0321164
D'Rafas Restaurant,"'156 Bunker Hill St.,Boston,MA,USA'",'A; B; C',42.3782584,-71.0608269
Taqueria Jalisco,"'291 Bennington St.,Boston,MA,USA'",'A; B; C',42.3787141,-71.0282424
The Family Kitchen,"'198 Bunker Hill.,Boston,MA,USA'",'A; B; C',42.3787392,-71.0622236
Tu Metapan Restaurant,"'295 Bennington St.,Boston,MA,USA'",'A; B; C',42.378745,-71.0281206
El Pollo Doreno,"'309 Bennington St.,Boston,MA,USA'",'A; B; C',42.378876,-71.0278534
Mi Pueblito Restaurant,"'333 Border St.,Boston,MA,USA'",'A; B; C',42.3790406,-71.039835
Grasshopper Cafe,"'229 Bunker Hill St.,Boston,MA,USA'",'A; B; C',42.3794732,-71.0633032
Great Chef,"'390 Chelsea St.,Boston,MA,USA'",'A; B; C',42.3794977,-71.0279145
El Chalan,"'405 Chelsea St.,Boston,MA,USA'",'A; B; C',42.3797966,-71.0270318
Hilton Boston Logan Airport,"'85 Terminal.,Boston,MA,USA'",'A; B; C',42.3819896,-71.0569923
Tavern At End Of The World,"'108 Cambridge St.,Boston,MA,USA'",'A; B; C',42.3821833,-71.0793873
Prescott,"'50 Terminal St.,Boston,MA,USA'",'A; B; C',42.3823675,-71.0605165
Asian House,"'99 Cambridge St.,Boston,MA,USA'",'A; B; C',42.3825388,-71.0791988
Sammy Carlo's Delicatessen & Catering Inc.,"'567 Bennington St.,Boston,MA,USA'",'A; B; C',42.3825813,-71.0183773
Royal Roast Beef & Seafood,"'752 Bennington St.,Boston,MA,USA'",'A; B; C',42.3855817,-71.0108158
Mama Blanca Restaurant,"'1041 Saratoga St.,Boston,MA,USA'",'A; B; C',42.3858864,-71.0050386
New Saigon Restaurant,"'985 Bennington St.,Boston,MA,USA'",'A; B; C',42.3862632,-71.0073254
Donna's Restaurant,"'978 Saratoga St.,Boston,MA,USA'",'A; B; C',42.387026,-71.0074001
El Paisa Restaurante,"'1012 Bennington St.,Boston,MA,USA'",'A; B; C',42.3870999,-71.006316
Charlestown Cafe,"'78 Arlington Ave.,Boston,MA,USA'",'A; B; C',42.3871868,-71.0750047
Courtyard By Marriott,"'225 William F Mcclellan Hw.,Boston,MA,USA'",'A; B; C',42.3873694,-71.0163297
M & M Ribs,"'1 Citywide.,Boston,MA,USA'",'A; B',42.331171,-71.067365
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
